TABLE NO.  1
 NUM             IPRED           NPDE            CWRES           DV              PRED            RES             WRES
    2.534000E+03    1.335532E+02   -1.583387E+00   -1.836988E+00    1.012900E+02    2.175774E+02   -1.162874E+02   -1.239027E+00
    2.535000E+03    1.844880E+02   -2.104284E-01   -4.109024E-01    1.937500E+02    2.633633E+02   -6.961332E+01   -4.678645E-01
    2.536000E+03    2.018405E+02   -1.088350E-01   -1.704902E-01    2.203300E+02    2.687898E+02   -4.845980E+01   -2.877751E-01
    2.537000E+03    2.085202E+02   -1.172440E-01   -2.632143E-01    2.154000E+02    2.345034E+02   -1.910338E+01   -2.543945E-01
    2.538000E+03    1.865403E+02   -5.533847E-01   -4.909194E-01    1.794100E+02    1.955986E+02   -1.618858E+01   -4.518859E-01
    2.539000E+03    1.617661E+02   -1.880794E+00   -1.820460E+00    1.096700E+02    1.613153E+02   -5.164531E+01   -1.798832E+00
    2.540000E+03    1.278819E+02    0.000000E+00    0.000000E+00    0.000000E+00    1.191182E+02    0.000000E+00    0.000000E+00
    2.541000E+03    1.444529E+02   -3.342793E-02    4.038824E-02    1.510700E+02    1.522021E+02   -1.132113E+00    5.289380E-02
    2.542000E+03    2.057269E+02    0.000000E+00    0.000000E+00    0.000000E+00    1.843414E+02    0.000000E+00    0.000000E+00
    2.543000E+03    2.243654E+02    5.729675E-01    5.508246E-01    2.553900E+02    2.216422E+02    3.374779E+01    5.573224E-01
    2.544000E+03    2.601050E+02    0.000000E+00    0.000000E+00    0.000000E+00    2.272240E+02    0.000000E+00    0.000000E+00
    2.545000E+03    3.046416E+02    0.000000E+00    0.000000E+00    0.000000E+00    2.617970E+02    0.000000E+00    0.000000E+00
    2.546000E+03    4.365314E+02    1.256613E-01    2.015744E-01    4.850200E+02    4.780390E+02    6.980955E+00    1.440805E-01
    2.547000E+03    3.439036E+02    0.000000E+00    0.000000E+00    0.000000E+00    2.920906E+02    0.000000E+00    0.000000E+00
    2.548000E+03    3.734975E+02    0.000000E+00    0.000000E+00    0.000000E+00    3.130124E+02    0.000000E+00    0.000000E+00
    2.549000E+03    5.399247E+02   -7.949086E-01   -8.802284E-01    4.775000E+02    5.581059E+02   -8.060589E+01   -8.593804E-01
    2.550000E+03    3.967216E+02    0.000000E+00    0.000000E+00    0.000000E+00    3.284349E+02    0.000000E+00    0.000000E+00
    2.551000E+03    4.194652E+02    0.000000E+00    0.000000E+00    0.000000E+00    3.444850E+02    0.000000E+00    0.000000E+00
    2.552000E+03    6.007080E+02    1.172440E-01   -7.426914E-02    6.126400E+02    5.722504E+02    4.038959E+01   -6.565367E-02
    2.553000E+03    4.353512E+02    0.000000E+00    0.000000E+00    0.000000E+00    3.540117E+02    0.000000E+00    0.000000E+00
    2.554000E+03    4.488585E+02    0.000000E+00    0.000000E+00    0.000000E+00    3.620775E+02    0.000000E+00    0.000000E+00
    2.555000E+03    6.289260E+02    1.065463E+00    9.405418E-01    7.688600E+02    6.037863E+02    1.650737E+02    9.426778E-01
    2.556000E+03    4.624066E+02    0.000000E+00    0.000000E+00    0.000000E+00    3.709529E+02    0.000000E+00    0.000000E+00
    2.557000E+03    6.377058E+02   -1.583387E+00   -1.655878E+00    4.486900E+02    6.159559E+02   -1.672659E+02   -1.660589E+00
    2.558000E+03    6.374480E+02    1.671163E-02   -1.537756E-01    6.287500E+02    5.840283E+02    4.472169E+01   -1.383040E-01
    2.559000E+03    6.363337E+02    6.433454E-01    4.612135E-01    7.051600E+02    5.814403E+02    1.237197E+02    5.069285E-01
    2.560000E+03    6.070060E+02    9.808501E-01    9.234495E-01    7.181100E+02    5.327947E+02    1.853153E+02    1.035789E+00
    2.561000E+03    5.601028E+02    3.763366E-01    3.208337E-01    5.863200E+02    4.734380E+02    1.128820E+02    3.825425E-01
    2.562000E+03    5.395445E+02    8.180418E-01    6.945128E-01    6.022500E+02    4.495901E+02    1.526599E+02    8.063221E-01
    2.563000E+03    5.004267E+02    9.281431E-01    9.737771E-01    5.822400E+02    4.062614E+02    1.759786E+02    1.136657E+00
    2.564000E+03    4.593317E+02   -2.506891E-02   -5.441358E-02    4.367000E+02    3.632082E+02    7.349180E+01   -7.223029E-02
    2.565000E+03    3.373406E+02    2.533471E-01    2.500646E-01    3.377400E+02    2.485407E+02    8.919927E+01    3.020032E-01
    2.566000E+03    2.757243E+02   -1.451407E+00   -9.305472E-01    2.110800E+02    1.956812E+02    1.539879E+01   -1.157789E+00
    2.567000E+03    1.877555E+02   -2.447285E-01    3.553653E-02    1.806300E+02    1.234216E+02    5.720838E+01    1.475106E-01
    2.568000E+03    1.280319E+02    1.080319E+00    1.200367E+00    1.537800E+02    7.764250E+01    7.613750E+01    1.870473E+00
    2.569000E+03    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00
    2.570000E+03    4.129626E+02    1.208990E+00    1.041247E+00    4.638000E+02    3.563767E+02    1.074233E+02    1.181058E+00
    2.571000E+03    4.516847E+02   -2.935199E+00   -2.711055E+00    1.668200E+02    4.040224E+02   -2.372024E+02   -2.980238E+00
    2.572000E+03    4.493764E+02    5.927726E-01    3.622644E-01    4.423000E+02    4.086621E+02    3.363792E+01    3.533016E-01
    2.573000E+03    3.596328E+02    2.326348E+00    2.671076E+00    5.271600E+02    3.467266E+02    1.804334E+02    2.658560E+00
    2.574000E+03    2.885065E+02    4.676988E-01    4.335771E-01    2.995700E+02    2.872316E+02    1.233842E+01    3.978559E-01
    2.575000E+03    2.295233E+02    1.036433E+00    8.392281E-01    2.610500E+02    2.356399E+02    2.541010E+01    7.714803E-01
    2.576000E+03    1.580046E+02    0.000000E+00    0.000000E+00    0.000000E+00    1.698074E+02    0.000000E+00    0.000000E+00
    2.577000E+03    2.133350E+02    9.674216E-01    9.705268E-01    2.499000E+02    2.139254E+02    3.597464E+01    9.728642E-01
    2.578000E+03    2.403114E+02    0.000000E+00    0.000000E+00    0.000000E+00    2.628304E+02    0.000000E+00    0.000000E+00
    2.579000E+03    4.327050E+02   -4.215776E-01   -5.500911E-01    3.692800E+02    4.191300E+02   -4.984996E+01   -5.305642E-01
    2.580000E+03    2.929687E+02    0.000000E+00    0.000000E+00    0.000000E+00    3.240464E+02    0.000000E+00    0.000000E+00
    2.581000E+03    3.345955E+02    0.000000E+00    0.000000E+00    0.000000E+00    3.728176E+02    0.000000E+00    0.000000E+00
    2.582000E+03    7.371416E+02    2.326348E+00    2.447164E+00    1.058200E+03    7.190271E+02    3.391729E+02    2.452895E+00
    2.583000E+03    3.703766E+02    0.000000E+00    0.000000E+00    0.000000E+00    4.148673E+02    0.000000E+00    0.000000E+00
    2.584000E+03    3.928913E+02    0.000000E+00    0.000000E+00    0.000000E+00    4.429676E+02    0.000000E+00    0.000000E+00
    2.585000E+03    8.159893E+02   -6.744898E-01   -7.625925E-01    6.497300E+02    8.210309E+02   -1.713009E+02   -7.556495E-01
    2.586000E+03    4.083227E+02    0.000000E+00    0.000000E+00    0.000000E+00    4.630427E+02    0.000000E+00    0.000000E+00
    2.587000E+03    4.254947E+02    0.000000E+00    0.000000E+00    0.000000E+00    4.841103E+02    0.000000E+00    0.000000E+00
    2.588000E+03    8.446394E+02   -1.382994E+00   -1.433459E+00    5.613500E+02    8.498550E+02   -2.885050E+02   -1.396930E+00
    2.589000E+03    4.337437E+02    0.000000E+00    0.000000E+00    0.000000E+00    4.957563E+02    0.000000E+00    0.000000E+00
    2.590000E+03    4.408048E+02    0.000000E+00    0.000000E+00    0.000000E+00    5.055233E+02    0.000000E+00    0.000000E+00
    2.591000E+03    8.375273E+02   -2.189787E-01   -1.497372E-01    7.742300E+02    8.453757E+02   -7.114572E+01   -1.483468E-01
    2.592000E+03    4.496607E+02    0.000000E+00    0.000000E+00    0.000000E+00    5.166680E+02    0.000000E+00    0.000000E+00
    2.593000E+03    8.662777E+02    8.902469E-01    7.311690E-01    9.523700E+02    8.791043E+02    7.326568E+01    6.888737E-01
    2.594000E+03    7.949476E+02   -4.307273E-01   -4.890957E-01    6.867600E+02    8.385900E+02   -1.518300E+02   -4.610698E-01
    2.595000E+03    7.617686E+02    6.331026E-01    5.444031E-01    8.183900E+02    8.106792E+02    7.710759E+00    4.718633E-01
    2.596000E+03    6.980515E+02   -2.361280E-01   -3.202417E-01    6.345600E+02    7.547969E+02   -1.202369E+02   -2.977812E-01
    2.597000E+03    6.287187E+02   -5.729675E-01   -4.770393E-01    5.567400E+02    6.917485E+02   -1.350085E+02   -4.280370E-01
    2.598000E+03    5.758090E+02   -8.416212E-01   -8.749685E-01    4.671700E+02    6.422608E+02   -1.750908E+02   -7.605956E-01
    2.599000E+03    4.990266E+02   -2.053749E+00   -2.049833E+00    2.907200E+02    5.680559E+02   -2.773359E+02   -1.716443E+00
    2.600000E+03    4.053950E+02    1.174987E+00    1.370878E+00    5.144300E+02    4.728286E+02    4.160136E+01    1.072772E+00
    2.601000E+03    2.867365E+02   -8.778963E-01   -9.804459E-01    2.275800E+02    3.439202E+02   -1.163402E+02   -7.591632E-01
    2.602000E+03    2.086976E+02    7.498695E-01    8.720642E-01    2.422200E+02    2.562343E+02   -1.401427E+01    6.300166E-01
    2.603000E+03    1.201104E+02   -4.178930E-02    5.793329E-02    1.202100E+02    1.543858E+02   -3.417580E+01    7.385247E-02
    2.604000E+03    7.006979E+01    4.958503E-01    7.215963E-01    7.993400E+01    9.431858E+01   -1.438458E+01    5.111844E-01
    2.605000E+03    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00
    2.606000E+03    1.671754E+02    9.027348E-01    9.038921E-01    2.012200E+02    2.084081E+02   -7.188121E+00    8.071471E-01
    2.607000E+03    2.190897E+02   -5.015358E-02   -2.335354E-01    2.157200E+02    2.457480E+02   -3.002803E+01   -2.387694E-01
    2.608000E+03    2.368329E+02   -3.495630E-01   -5.126239E-01    2.204200E+02    2.510770E+02   -3.065704E+01   -5.277929E-01
    2.609000E+03    2.390947E+02   -5.053211E-01   -6.863500E-01    2.129500E+02    2.187491E+02   -5.799109E+00   -6.999993E-01
    2.610000E+03    2.087258E+02    5.631491E-01    4.624202E-01    2.319000E+02    1.803859E+02    5.151405E+01    5.405318E-01
    2.611000E+03    1.777443E+02    5.148374E-01    3.355026E-01    1.914100E+02    1.475472E+02    4.386285E+01    3.207415E-01
    2.612000E+03    1.381423E+02    0.000000E+00    0.000000E+00    0.000000E+00    1.080267E+02    0.000000E+00    0.000000E+00
    2.613000E+03    1.381423E+02    1.340876E-01    2.064997E-01    1.437500E+02    1.080267E+02    3.572331E+01   -8.214042E-03
    2.614000E+03    2.218227E+02    0.000000E+00    0.000000E+00    0.000000E+00    1.654947E+02    0.000000E+00    0.000000E+00
    2.615000E+03    2.449972E+02    4.399132E-01    3.473945E-01    2.593000E+02    2.004565E+02    5.884347E+01    3.144864E-01
    2.616000E+03    2.818553E+02    0.000000E+00    0.000000E+00    0.000000E+00    2.023969E+02    0.000000E+00    0.000000E+00
    2.617000E+03    3.325151E+02    0.000000E+00    0.000000E+00    0.000000E+00    2.319347E+02    0.000000E+00    0.000000E+00
    2.618000E+03    5.524485E+02   -1.932212E+00   -1.697256E+00    3.604300E+02    4.605874E+02   -1.001574E+02   -2.067407E+00
    2.619000E+03    3.779808E+02    0.000000E+00    0.000000E+00    0.000000E+00    2.578168E+02    0.000000E+00    0.000000E+00
    2.620000E+03    4.130509E+02    0.000000E+00    0.000000E+00    0.000000E+00    2.752365E+02    0.000000E+00    0.000000E+00
    2.621000E+03    6.255326E+02   -2.935199E+00   -2.330530E+00    3.161900E+02    4.810548E+02   -1.648648E+02   -2.989535E+00
    2.622000E+03    4.413594E+02    0.000000E+00    0.000000E+00    0.000000E+00    2.878350E+02    0.000000E+00    0.000000E+00
    2.623000E+03    4.691614E+02    0.000000E+00    0.000000E+00    0.000000E+00    3.012818E+02    0.000000E+00    0.000000E+00
    2.624000E+03    6.848659E+02    1.126391E+00    7.919898E-01    7.664200E+02    5.199621E+02    2.464579E+02    9.426471E-01
    2.625000E+03    4.892649E+02    0.000000E+00    0.000000E+00    0.000000E+00    3.088554E+02    0.000000E+00    0.000000E+00
    2.626000E+03    5.067099E+02    0.000000E+00    0.000000E+00    0.000000E+00    3.152856E+02    0.000000E+00    0.000000E+00
    2.627000E+03    7.218362E+02    6.331026E-01    4.309480E-01    7.485200E+02    5.389425E+02    2.095775E+02    4.995466E-01
    2.628000E+03    5.240181E+02    0.000000E+00    0.000000E+00    0.000000E+00    3.226295E+02    0.000000E+00    0.000000E+00
    2.629000E+03    7.382413E+02    1.613358E+00    1.490103E+00    9.178000E+02    5.423042E+02    3.754958E+02    1.897191E+00
    2.630000E+03    7.368759E+02    7.063026E-01    4.164898E-01    7.571200E+02    5.366372E+02    2.204828E+02    4.992936E-01
    2.631000E+03    7.189674E+02   -1.050837E+00   -7.666423E-01    5.645000E+02    5.060215E+02    5.847847E+01   -1.082088E+00
    2.632000E+03    7.137277E+02    2.967378E-01    1.727058E-01    6.935000E+02    4.992449E+02    1.942551E+02    1.949636E-01
    2.633000E+03    6.839801E+02    5.244005E-01    3.890835E-01    6.902500E+02    4.654520E+02    2.247980E+02    4.973438E-01
    2.634000E+03    6.326692E+02    8.365173E-02    4.084981E-02    5.895200E+02    4.143698E+02    1.751502E+02   -2.080516E-02
    2.635000E+03    5.686316E+02    1.527380E+00    8.701489E-01    6.196600E+02    3.550753E+02    2.645847E+02    1.181495E+00
    2.636000E+03    5.117047E+02    1.244452E+00    1.033568E+00    5.716900E+02    3.050645E+02    2.666255E+02    1.447983E+00
    2.637000E+03    4.013808E+02    1.501086E+00    1.011674E+00    4.451800E+02    2.160759E+02    2.291041E+02    1.535732E+00
    2.638000E+03    3.276238E+02    1.644854E+00    1.318864E+00    3.840900E+02    1.626078E+02    2.214822E+02    2.271254E+00
    2.639000E+03    2.334831E+02   -1.451407E+00   -3.981885E-01    1.951000E+02    1.011786E+02    9.392136E+01   -6.342701E-01
    2.640000E+03    1.624464E+02    2.053749E+00    1.611402E+00    2.026400E+02    6.081361E+01    1.418264E+02    4.118200E+00
    2.641000E+03    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00
    2.642000E+03    2.782192E+02    3.342793E-02    8.658986E-03    2.904800E+02    2.782348E+02    1.224518E+01    7.169656E-03
    2.643000E+03    3.335763E+02   -7.388468E-01   -6.971757E-01    2.982100E+02    3.195136E+02   -2.130361E+01   -7.210241E-01
    2.644000E+03    3.455283E+02    2.967378E-01    1.097838E-01    3.626100E+02    3.240484E+02    3.856162E+01    1.017402E-01
    2.645000E+03    3.164647E+02   -9.203949E-02   -1.122596E-01    3.134600E+02    2.864580E+02    2.700200E+01   -1.221110E-01
    2.646000E+03    2.635763E+02   -1.933732E-01   -1.866753E-01    2.551300E+02    2.377145E+02    1.741554E+01   -2.043061E-01
    2.647000E+03    2.222428E+02   -2.793190E-01   -2.717963E-01    2.101600E+02    2.005943E+02    9.565745E+00   -3.031866E-01
    2.648000E+03    1.682801E+02    9.153651E-01    7.694457E-01    1.928900E+02    1.516443E+02    4.124566E+01    8.177661E-01
    2.649000E+03    1.679618E+02    0.000000E+00    0.000000E+00    0.000000E+00    1.513527E+02    0.000000E+00    0.000000E+00
    2.650000E+03    2.680023E+02    0.000000E+00    0.000000E+00    0.000000E+00    2.391893E+02    0.000000E+00    0.000000E+00
    2.651000E+03    3.182988E+02   -4.033828E-01   -3.396774E-01    2.954900E+02    2.942166E+02    1.273378E+00   -3.645592E-01
    2.652000E+03    3.395240E+02    0.000000E+00    0.000000E+00    0.000000E+00    2.997861E+02    0.000000E+00    0.000000E+00
    2.653000E+03    3.995770E+02    0.000000E+00    0.000000E+00    0.000000E+00    3.494580E+02    0.000000E+00    0.000000E+00
    2.654000E+03    7.156297E+02    1.678071E+00    1.628205E+00    9.430100E+02    6.433213E+02    2.996887E+02    1.751654E+00
    2.655000E+03    4.529697E+02    0.000000E+00    0.000000E+00    0.000000E+00    3.930678E+02    0.000000E+00    0.000000E+00
    2.656000E+03    4.930670E+02    0.000000E+00    0.000000E+00    0.000000E+00    4.246481E+02    0.000000E+00    0.000000E+00
    2.657000E+03    8.072665E+02   -6.744898E-01   -5.773902E-01    7.042200E+02    7.223805E+02   -1.816048E+01   -6.402261E-01
    2.658000E+03    5.247538E+02    0.000000E+00    0.000000E+00    0.000000E+00    4.487679E+02    0.000000E+00    0.000000E+00
    2.659000E+03    5.559939E+02    0.000000E+00    0.000000E+00    0.000000E+00    4.728724E+02    0.000000E+00    0.000000E+00
    2.660000E+03    8.663908E+02    2.326348E+00    2.663379E+00    1.309700E+03    7.617581E+02    5.479419E+02    2.916835E+00
    2.661000E+03    5.775829E+02    0.000000E+00    0.000000E+00    0.000000E+00    4.885200E+02    0.000000E+00    0.000000E+00
    2.662000E+03    5.961440E+02    0.000000E+00    0.000000E+00    0.000000E+00    5.017739E+02    0.000000E+00    0.000000E+00
    2.663000E+03    9.018154E+02   -2.880175E-01   -3.373832E-01    8.176900E+02    7.845885E+02    3.310148E+01   -3.857594E-01
    2.664000E+03    6.147910E+02    0.000000E+00    0.000000E+00    0.000000E+00    5.155101E+02    0.000000E+00    0.000000E+00
    2.665000E+03    9.065142E+02   -3.318533E-01   -3.889452E-01    8.091800E+02    7.824174E+02    2.676263E+01   -4.445068E-01
    2.666000E+03    9.016634E+02   -1.191816E+00   -9.824949E-01    6.973800E+02    7.772297E+02   -7.984965E+01   -1.105571E+00
    2.667000E+03    8.897664E+02    6.744898E-01    6.457251E-01    9.766500E+02    7.650300E+02    2.116200E+02    7.086670E-01
    2.668000E+03    8.494971E+02   -6.850168E-01   -5.604582E-01    7.253000E+02    7.264012E+02   -1.101241E+00   -6.383606E-01
    2.669000E+03    8.026138E+02    1.583387E+00    1.569187E+00    1.025000E+03    6.833815E+02    3.416185E+02    1.749459E+00
    2.670000E+03    7.519987E+02   -5.533847E-01   -5.144432E-01    6.456100E+02    6.375006E+02    8.109394E+00   -5.909166E-01
    2.671000E+03    6.731885E+02    3.342793E-02    3.998049E-02    6.503800E+02    5.659167E+02    8.446329E+01    3.211497E-02
    2.672000E+03    5.819374E+02   -3.230377E-01   -3.282363E-01    5.173800E+02    4.823936E+02    3.498640E+01   -3.850203E-01
    2.673000E+03    4.494183E+02   -1.932212E+00   -1.430675E+00    2.988200E+02    3.610688E+02   -6.224882E+01   -1.647893E+00
    2.674000E+03    3.762982E+02   -7.063026E-01   -5.066834E-01    3.189900E+02    2.956109E+02    2.337908E+01   -5.847549E-01
    2.675000E+03    2.553844E+02    1.989313E+00    2.342131E+00    3.609600E+02    1.914586E+02    1.695014E+02    2.750963E+00
    2.676000E+03    1.748447E+02   -6.536562E-01   -1.860000E-01    1.583500E+02    1.253414E+02    3.300859E+01   -1.727648E-01
    2.677000E+03    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00
    2.678000E+03    1.663042E+02   -5.053211E-01   -7.869035E-01    1.519500E+02    2.479703E+02   -9.602025E+01   -4.121507E-01
    2.679000E+03    2.070931E+02    5.927726E-01    9.821862E-01    2.642000E+02    2.770130E+02   -1.281303E+01    5.382843E-01
    2.680000E+03    2.401205E+02   -1.226528E+00   -1.079436E+00    2.080500E+02    2.877134E+02   -7.966340E+01   -1.192732E+00
    2.681000E+03    2.711275E+02   -2.326348E+00   -2.437544E+00    1.563300E+02    2.547591E+02   -9.842909E+01   -2.663756E+00
    2.682000E+03    2.471203E+02   -5.148374E-01   -2.977858E-01    2.426700E+02    2.115751E+02    3.109488E+01   -3.624373E-01
    2.683000E+03    2.188917E+02   -1.340755E+00   -1.157155E+00    1.741100E+02    1.795405E+02   -5.430458E+00   -1.447385E+00
    2.684000E+03    1.741216E+02    0.000000E+00    0.000000E+00    0.000000E+00    1.349592E+02    0.000000E+00    0.000000E+00
    2.685000E+03    1.938023E+02   -5.533847E-01   -6.814058E-01    1.710800E+02    1.748449E+02   -3.764911E+00   -5.789162E-01
    2.686000E+03    2.866074E+02    0.000000E+00    0.000000E+00    0.000000E+00    2.125552E+02    0.000000E+00    0.000000E+00
    2.687000E+03    3.130077E+02   -1.583387E+00   -1.717801E+00    2.106900E+02    2.657626E+02   -5.507260E+01   -1.936433E+00
    2.688000E+03    3.721310E+02    0.000000E+00    0.000000E+00    0.000000E+00    2.656426E+02    0.000000E+00    0.000000E+00
    2.689000E+03    4.467083E+02    0.000000E+00    0.000000E+00    0.000000E+00    3.091092E+02    0.000000E+00    0.000000E+00
    2.690000E+03    6.678546E+02   -2.053749E+00   -1.586796E+00    4.855700E+02    5.740716E+02   -8.850161E+01   -2.013575E+00
    2.691000E+03    5.149212E+02    0.000000E+00    0.000000E+00    0.000000E+00    3.473590E+02    0.000000E+00    0.000000E+00
    2.692000E+03    5.707204E+02    0.000000E+00    0.000000E+00    0.000000E+00    3.750027E+02    0.000000E+00    0.000000E+00
    2.693000E+03    7.906965E+02   -1.594259E-01   -5.947163E-02    8.023700E+02    6.366982E+02    1.656718E+02   -2.569347E-01
    2.694000E+03    6.180237E+02    0.000000E+00    0.000000E+00    0.000000E+00    3.961051E+02    0.000000E+00    0.000000E+00
    2.695000E+03    6.638859E+02    0.000000E+00    0.000000E+00    0.000000E+00    4.173116E+02    0.000000E+00    0.000000E+00
    2.696000E+03    8.886033E+02    1.158484E+00    7.769458E-01    1.034300E+03    6.696883E+02    3.646117E+02    8.381484E-01
    2.697000E+03    7.000725E+02    0.000000E+00    0.000000E+00    0.000000E+00    4.310348E+02    0.000000E+00    0.000000E+00
    2.698000E+03    7.322581E+02    0.000000E+00    0.000000E+00    0.000000E+00    4.426809E+02    0.000000E+00    0.000000E+00
    2.699000E+03    9.430478E+02    2.104284E-01    2.118297E-01    9.811200E+02    7.047148E+02    2.764052E+02    1.391758E-01
    2.700000E+03    7.634002E+02    0.000000E+00    0.000000E+00    0.000000E+00    4.548104E+02    0.000000E+00    0.000000E+00
    2.701000E+03    9.873776E+02    9.808501E-01    8.491440E-01    1.140400E+03    6.932278E+02    4.471722E+02    1.043378E+00
    2.702000E+03    9.856470E+02    4.307273E-01    4.891752E-01    1.064500E+03    6.823495E+02    3.821505E+02    5.696619E-01
    2.703000E+03    9.761734E+02    1.095418E+00    8.090328E-01    1.110500E+03    6.591699E+02    4.513301E+02    1.057334E+00
    2.704000E+03    9.748727E+02    9.203949E-02    7.833844E-02    9.660500E+02    6.567944E+02    3.092556E+02    2.261966E-02
    2.705000E+03    9.379861E+02   -4.178930E-02    2.575086E-02    9.081200E+02    6.066303E+02    3.014897E+02   -4.267941E-02
    2.706000E+03    8.875348E+02    2.935199E+00    3.465666E+00    1.460200E+03    5.540422E+02    9.061578E+02    5.182501E+00
    2.707000E+03    8.248286E+02    1.678071E+00    1.198503E+00    9.760400E+02    4.953483E+02    4.806917E+02    1.738041E+00
    2.708000E+03    7.643218E+02   -5.148374E-01   -2.504328E-01    6.784900E+02    4.415629E+02    2.369271E+02   -6.034358E-01
    2.709000E+03    6.213203E+02   -1.644854E+00   -7.761006E-01    4.818900E+02    3.225255E+02    1.593645E+02   -1.573172E+00
    2.710000E+03    5.374967E+02    1.065463E+00    6.509628E-01    5.694300E+02    2.583620E+02    3.110680E+02    1.127463E+00
    2.711000E+03    4.054378E+02    1.750686E+00    1.099140E+00    4.653300E+02    1.672206E+02    2.981094E+02    2.565854E+00
    2.712000E+03    3.063380E+02   -1.244452E+00   -5.643408E-01    2.502400E+02    1.083776E+02    1.418624E+02   -5.498040E-01
    2.713000E+03    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00
    2.714000E+03    2.339030E+02   -2.275450E-01   -4.801472E-01    2.276800E+02    3.026907E+02   -7.501067E+01   -4.087764E-01
    2.715000E+03    2.502498E+02    2.018935E-01    1.988797E-01    2.780000E+02    3.335692E+02   -5.556920E+01    8.782951E-02
    2.716000E+03    2.503859E+02   -9.944579E-01   -1.399291E+00    1.977600E+02    3.393651E+02   -1.416051E+02   -1.058703E+00
    2.717000E+03    2.192690E+02    2.706416E-01    4.437542E-01    2.510500E+02    2.938725E+02   -4.282245E+01    2.815775E-01
    2.718000E+03    1.917486E+02    1.340876E-01    2.329904E-01    2.093500E+02    2.491594E+02   -3.980943E+01    1.255364E-01
    2.719000E+03    1.670931E+02   -4.583978E-01   -4.736679E-01    1.572400E+02    2.105371E+02   -5.329710E+01   -4.312417E-01
    2.720000E+03    1.303656E+02    0.000000E+00    0.000000E+00    0.000000E+00    1.569948E+02    0.000000E+00    0.000000E+00
    2.721000E+03    1.358738E+02    1.933732E-01    3.615465E-02    1.401500E+02    1.632591E+02   -2.310905E+01   -4.573258E-02
    2.722000E+03    2.078113E+02    0.000000E+00    0.000000E+00    0.000000E+00    2.478461E+02    0.000000E+00    0.000000E+00
    2.723000E+03    2.666310E+02    3.943355E-01    4.452366E-01    2.995200E+02    3.160684E+02   -1.654841E+01    3.325106E-01
    2.724000E+03    2.597067E+02    0.000000E+00    0.000000E+00    0.000000E+00    3.103886E+02    0.000000E+00    0.000000E+00
    2.725000E+03    3.005782E+02    0.000000E+00    0.000000E+00    0.000000E+00    3.615417E+02    0.000000E+00    0.000000E+00
    2.726000E+03    5.255042E+02   -1.554774E+00   -1.749621E+00    3.732500E+02    6.698255E+02   -2.965755E+02   -1.388414E+00
    2.727000E+03    3.356530E+02    0.000000E+00    0.000000E+00    0.000000E+00    4.063542E+02    0.000000E+00    0.000000E+00
    2.728000E+03    3.605694E+02    0.000000E+00    0.000000E+00    0.000000E+00    4.386124E+02    0.000000E+00    0.000000E+00
    2.729000E+03    5.846183E+02    5.053211E-01    6.360047E-01    6.932900E+02    7.456417E+02   -5.235174E+01    4.337164E-01
    2.730000E+03    3.789763E+02    0.000000E+00    0.000000E+00    0.000000E+00    4.631218E+02    0.000000E+00    0.000000E+00
    2.731000E+03    3.972492E+02    0.000000E+00    0.000000E+00    0.000000E+00    4.876597E+02    0.000000E+00    0.000000E+00
    2.732000E+03    6.252296E+02    5.852138E-02    8.389215E-02    6.724100E+02    7.880380E+02   -1.156280E+02    1.621358E-02
    2.733000E+03    4.087533E+02    0.000000E+00    0.000000E+00    0.000000E+00    5.034130E+02    0.000000E+00    0.000000E+00
    2.734000E+03    4.182199E+02    0.000000E+00    0.000000E+00    0.000000E+00    5.167309E+02    0.000000E+00    0.000000E+00
    2.735000E+03    6.461278E+02   -1.848670E-01   -2.979178E-01    6.450400E+02    8.265814E+02   -1.815414E+02   -2.736148E-01
    2.736000E+03    4.282069E+02    0.000000E+00    0.000000E+00    0.000000E+00    5.306028E+02    0.000000E+00    0.000000E+00
    2.737000E+03    6.548005E+02   -1.004337E-01   -3.728185E-02    6.875800E+02    8.391602E+02   -1.515802E+02   -7.580977E-02
    2.738000E+03    6.141935E+02   -1.022241E+00   -1.010509E+00    5.205700E+02    7.874091E+02   -2.668391E+02   -7.931273E-01
    2.739000E+03    6.028807E+02   -4.958503E-01   -6.190343E-01    5.567600E+02    7.711209E+02   -2.143609E+02   -4.992000E-01
    2.740000E+03    5.894094E+02   -1.848670E-01   -7.665001E-02    6.066000E+02    7.515609E+02   -1.449609E+02   -9.144958E-02
    2.741000E+03    5.600261E+02   -2.619846E-01   -2.012088E-01    5.591600E+02    7.090613E+02   -1.499013E+02   -1.830183E-01
    2.742000E+03    5.226047E+02   -8.778963E-01   -1.017285E+00    4.328900E+02    6.562419E+02   -2.233519E+02   -8.010027E-01
    2.743000E+03    4.587348E+02    1.080319E+00    1.444621E+00    6.008100E+02    5.705485E+02    3.026152E+01    1.076657E+00
